Item_Weight,Item_Visibility,Item_Outlet_Sales
9.17,0.172365428,572.588
16.5,0.094246644,1749.7224
16.7,0.10203648,2736.438
,0.066969525,701.7532
6.98,0.041071581,1310.2944
12.15,0.028656248,1203.7664
19.25,0.034693175,1552.6456
,0.071628097,4301.068
9.3,0.028516696,3110.6176
11,0.054939029,1608.5728
6.67,0.090130537,1705.1138
6.675,0,1018.0082
6.48,0.033893487,3103.9596
14.1,0.113908117,982.7208
15.35,0.020326962,1736.4064
7.05,0.08509812,2293.0152
11.1,0.035997543,3691.1952
6.445,0.029686148,378.1744
7.5,0.032626952,6893.0274
17.25,0.035057688,279.636
20.35,0.060699725,6093.4016
,0.041063069,187.7556
4.59,0.070767174,792.302
12.6,0.031598706,2233.0932
5.98,0.075495088,497.3526
7.47,0.15277077,4274.436
20.7,0.04307908,1239.7196
6.17,0.010652508,774.9912
11.35,0.023318068,7534.1928
19.5,0.030819397,2336.958
15.75,0.165838224,607.2096
15.6,0.13575135,223.7088
8.395,0.07191675,7843.124
8.395,0.039653081,1686.4714
19.2,0,3844.995
8.06,0.021358889,2541.3586
16.75,0.032652796,2886.243
13,0.0420611,3315.0182
11.3,0,5681.2714
,0.030645958,2694.4926
21.2,0.118297605,529.311
20.2,0.096709408,3896.2616
8.02,0.019901356,3427.5384
,0.087221497,9467.676
18.25,0.07518071,1618.5598
7.05,0.1422157,109.1912
5.51,0.034543718,978.726
15.7,0.030751366,952.094
9.6,0.096842096,501.3474
5.175,0.050808821,70.5748
15.6,0.063081713,250.3408
7.81,0.055451725,2365.5874
,0,2695.1584
19.7,0.108665723,87.2198
15.85,0.043322254,1004.0264
,0.057809959,2947.4966
7.3,0.086132373,3103.9596
6.15,0.046342889,886.8456
6.44,0.132590283,199.74
,0.030516069,459.402
15.5,0.025473816,1146.5076
15.2,0,479.376
14.8,0.043856919,2746.425
18.35,0.041904578,4159.9184
9,0.038917891,1171.808
17.85,0.046707264,1829.6184
17.75,0.030501281,3415.554
6.615,0.093574769,3361.6242
20.1,0.074565098,663.1368
9.195,0.064014173,1437.4622
20.2,0.011838464,2603.278
,0.086837543,2090.612
8.26,0.034457776,2073.3012
,0,5772.486
7.52,0.044091657,3844.995
17,0.026546765,2147.205
19.6,0.023951149,1577.946
5.095,0.129705008,1966.7732
17,0.026563851,3292.381
15.35,0.015700603,2719.793
8.42,0,5496.8448
6.985,0.137366883,3858.9768
6.3,0.127424932,2306.997
14.85,0.09384335,1139.8496
12.35,0.038578501,1757.712
12.3,0.111727876,564.5984
10.5,0.052637056,808.947
15.35,0.096790497,3941.536
18.5,0.033997473,1845.5976
11.6,0.157149885,2863.6058
14.3,0.12780038,852.224
8.52,0.045291822,457.4046
18.2,0.161458973,256.333
18.25,0.171093639,2034.019
12.1,0.14825809,1278.336
13.35,0.017821466,1366.2216
19.5,0.01581384,2940.1728
,0.119959873,885.514
14.35,0.091283986,2316.984
,0.049066248,8912.3988
11.1,0.135416391,2847.6266
8.42,0.070510189,1725.7536
,0.066765523,420.7856
15.5,0.07575107,5800.4496
11.65,0.058730831,3448.844
,0.020460284,2175.1686
12.3,0.069401919,2036.6822
13.65,0.026579951,683.1108
13.3,0,63.251
,0.139913045,455.4072
9.5,0.022093019,2348.9424
8.8,0.071369947,2090.612
20.7,0.047482391,3430.2016
11.5,0.017642229,2885.5772
16.7,0.052625179,1488.7288
6.885,0.14057889,663.1368
6.715,0.203510667,251.6724
5.19,0.044321422,2889.572
9.395,0.045525961,1498.05
9.695,0.029140008,3528.74
6.695,0.075878519,3861.64
20.35,0.054046706,353.5398
6.615,0.091954465,4756.4752
7.36,0.052418124,801.6232
9.13,0.052058629,1821.6288
13.35,0.080387424,1524.0162
8.355,0.187523164,4414.254
19.85,0.044460448,1142.5128
18.25,0.077882226,1035.9848
15.75,0.14048631,3280.3966
18,0.017979145,3199.8348
7.63,0.134919202,780.9834
10.195,0.012447775,2553.343
11.8,0.054264078,834.9132
10.395,0.030219852,2748.4224
7.235,0.099879337,1761.7068
14.85,0.061226969,2283.0282
,0.028207784,387.4956
15.85,0.069491408,4789.7652
20.7,0.122015744,2828.3184
9.395,0.099120588,2024.032
13.5,0.159968994,1603.9122
,0.042949109,3981.484
14.1,0.088172355,4146.6024
,0.078831762,3395.58
14.15,0.035263498,2040.0112
9.695,0.129889831,3554.7062
4.88,0.134037,539.298
10.195,0.145867347,3901.588
,0.121554149,311.5944
,0.091924311,189.753
,0.236616754,219.0482
15.35,0.074553522,2606.607
6.695,0.075864171,6757.87
10,0.037977917,642.497
8.63,0.031143591,5386.9878
15,0.154860353,4073.3644
20,0.028238317,181.0976
,0.073700837,7247.233
9.1,0.008027701,2255.7304
16,0.099290166,1486.7314
15.85,0.180096791,117.1808
,0.008499464,1530.6742
19.1,0.177629525,2414.1908
7.27,0.020865797,814.9392
6.59,0.026180032,2530.7058
13.1,0.037734334,3677.2134
14.3,0.127435585,852.224
15.1,0.087762922,2873.5928
5.825,0.153127523,323.5788
10.195,0.017703044,3605.307
20.2,0.096433359,4604.6728
12.3,0.128136346,985.384
16.75,0.008184912,1528.011
11.1,0.059846975,1813.6392
9.195,0.122494876,1416.8224
,0.054846706,3266.4148
12.8,0.022980361,1274.3412
6.325,0.125154452,1388.8588
,0.011762847,7503.566
6.17,0.010674255,774.9912
6.98,0.041098016,818.934
,0.077132215,5892.33
12.15,0.145013434,4950.8888
9.3,0.028683422,3693.8584
18,0.008554102,805.618
12.15,0.132058566,4349.0056
13.5,0.017895691,1597.92
19.35,0.082731751,777.6544
8.485,0.058083831,722.393
6.3,0.127449031,6291.81
20.85,0.097536998,3365.619
15.5,0.143670179,49.2692
17,0.139804885,3974.826
,0.065860323,1677.816
10.5,0.0481669,671.1264
9.3,0.089005769,2745.0934
,0.105893301,519.324
5.615,0.12566436,1231.73
18,0.047377053,2931.5174
13.35,0,7247.233
,0.014353676,1631.21
7.02,0,890.8404
20.1,0.025002878,567.2616
14.65,0,1105.228
7.825,0.150015234,942.7728
17.35,0.014691784,960.7494
16.35,0.017062427,1544.656
15.2,0.019142452,3318.3472
18.7,0.104890428,3185.1872
15.2,0.019018943,1659.1736
17.85,0.011233126,5752.512
14.8,0.081026811,4586.0304
15.85,0.081953387,2646.555
,0.060587738,471.3864
18.85,0.090850115,1150.5024
16.7,0.071335395,119.1782
20.35,0.083929569,4925.5884
9.195,0.086396038,157.1288
15.3,0.023071504,1025.332
16.5,0.012627329,759.012
20.85,0.094512029,207.7296
,0.013951504,5753.8436
10.6,0.056785183,2091.2778
5.15,0.06117708,3219.8088
12.85,0.152099033,3532.7348
20.25,0.02594835,3440.8544
17.6,0.041581725,3453.5046
16.7,0.103849783,59.2562
15,0.154301621,428.7752
6.63,0.010937229,801.6232
,0.073562475,8138.7392
15.5,0.125687917,1416.8224
,0.0311868,759.012
9.895,0.167831064,715.0692
16.25,0,3206.4928
13.5,0.160624116,2770.3938
17.7,0.050929429,1780.3492
,0.06780958,234.3616
13.85,0.026042966,1794.331
6.92,0.038610722,1314.2892
11.65,0.019372253,308.9312
11,0.057290978,1938.8096
17.75,0.097909084,4097.3332
5.695,0.067688124,5396.9748
17.25,0.035207155,1491.392
10.5,0.080688663,47.9376
16.2,0.033447756,894.8352
17.6,0.082797778,3515.424
7.31,0.026940466,2306.997
14.15,0.037877202,1618.5598
,0.141129263,3430.2016
7.97,0.034424278,2069.3064
9.895,0.060067115,4647.284
10.695,0.127727102,1917.504
13.15,0.05674821,284.9624
18.35,0.014052469,1346.2476
15.7,0.122684413,2252.4014
5.785,0.038724612,6033.4796
19.1,0.09688421,2336.958
,0,2956.152
12.6,0.087380432,1547.3192
14.7,0.072707309,291.6204
20.2,0.059894378,2797.6916
14.15,0.037901581,2614.5966
,0.025841875,4386.2904
,0.081933378,6391.68
18.2,0.012627478,3495.45
,0.030476541,5033.448
12.6,0.074070351,4578.0408
16.2,0.063017421,998.7
13.15,0.043727261,3478.805
7.51,0.104023565,2013.3792
13.85,0.056271701,1398.18
9.1,0.080619969,472.718
19.85,0.045761855,632.51
11.6,0.078863888,1543.3244
15.7,0.027729547,1528.011
,0.170646494,2109.2544
20.35,0.039235527,1017.3424
10.5,0.02502991,2821.6604
7.435,0.205605116,621.1914
5.655,0.085622362,2330.3
11.1,0.059968347,1662.5026
15,0.049038621,1661.8368
14.15,0.036147029,527.9794
,0.212963193,299.61
12.5,0.110614538,1651.184
20.35,0.142393712,1470.0864
8.85,0.053976156,1277.0044
7.55,0.03107068,857.5504
18.7,0.03761584,1890.2062
,0.054363971,103.199
12.6,0.161039887,418.1224
9.395,0.040023967,1006.6896
7.21,0,3281.0624
18.35,0.030619301,2886.243
11.3,0.054637635,3046.7008
17.25,0,628.5152
,0.132995494,223.7088
11.85,0.050085152,1315.6208
9.6,0.096689673,1336.9264
12.15,0.026010729,2157.192
17.75,0.075959623,2460.7968
20.35,0.021413346,463.3968
8.785,0,1583.9382
,0.126924095,3494.1184
6.11,0.103340142,913.4776
,0,3572.017
15.15,0.012288171,2241.0828
10.5,0.142827296,3048.6982
,0.022291121,3713.1666
16.7,0.061992874,355.5372
9.035,0.17417636,2257.062
11,0.037953762,1198.44
11.8,0.122289654,275.6412
10.695,0.128247408,2277.036
,0.038341654,4228.4958
9.105,0.038699553,199.74
16.2,0.01940856,3739.1328
,0.137870237,352.874
18.75,0.052800258,2684.5056
13.3,0.06355415,1354.2372
6.425,0.01043823,1757.712
16.35,0.020589623,727.0536
19.6,0.041806702,527.3136
18.2,0.012679191,838.908
19,0.128289285,1164.4842
11.395,0.009878459,1312.2918
6.635,0.046090204,834.9132
17.85,0.046680961,3962.8416
14.15,0.03546967,4845.0266
5.5,0.047290068,1416.8224
8.895,0.13842353,1127.8652
17.7,0.027779381,97.2068
,0,120.5098
10,0.046043736,2376.906
7.09,0.007215314,1458.102
12.15,0.132083542,3403.5696
7.75,0.083399788,441.4254
,0.043978369,2526.0452
5.03,0.008639333,2059.9852
9.8,0.015089965,1001.3632
,0.140582485,141.8154
15.85,0.228469522,285.6282
17.7,0,7033.5112
12.65,0.123007534,2679.845
19.6,0,2580.6408
6.85,0.02288328,2878.2534
,0.087045086,6242.5408
7.09,0.007256127,340.2238
6.55,0.024664556,2050.664
,0.013056494,7334.4528
19.25,0.180820798,67.9116
5.635,0.103693024,2546.685
7.035,0.021849398,4207.856
7.72,0.074731477,1947.465
13,0.154244343,1168.479
8.51,0,1717.764
,0.042412572,1549.3166
9.8,0.072990979,1566.6274
19.85,0.005243282,3179.8608
12.1,0.034427577,296.9468
15.5,0.053455158,562.601
9.5,0,1102.5648
,0.037768989,1845.5976
8.155,0.119428052,2466.789
8.18,0.013183517,1843.6002
,0.072838381,5141.3076
19.6,0.128235131,1174.4712
20.6,0,2684.5056
9.695,0.114583922,2535.3664
8.85,0.054171606,2918.8672
8.93,0,552.614
17.5,0.026912667,3418.883
16.1,0.100799828,1467.4232
13.65,0.077390746,679.116
5.425,0.191603334,88.5514
13.15,0.056543464,427.4436
6.26,0.009923732,3778.415
19.7,0.016238512,5069.4012
,0.156072361,3874.2902
11.8,0.115636723,3571.3512
13.85,0.030920531,1701.7848
14.35,0.080594133,1757.712
,0.167725251,127.1678
20.7,0.100378096,1238.388
7.64,0.070847865,2050.664
19.6,0.04163619,1150.5024
18.5,0.025756826,802.9548
12.3,0.076987408,3202.498
12.1,0.079968115,4619.9862
7.21,0.14460413,2153.1972
17.6,0.047524635,715.0692
6.135,0.079776075,1964.7758
19.6,0.023988387,1262.3568
12.1,0.011563024,2302.3364
14.5,0.089703476,1109.2228
8.96,0.06893834,2561.9984
20.7,0.169667145,4426.2384
7.145,0.017814518,2246.4092
9.6,0.027399064,4133.2864
14.5,0.097398254,3978.155
,0.232072674,460.7336
18.85,0.039723999,918.804
13.8,0.05843112,1965.4416
20.35,0.030990354,1022.6688
20.75,0.108689606,4492.8184
8.185,0.038721734,1523.3504
9.395,0.103664897,1414.1592
7.39,0.082367244,1518.024
16.75,0.105282932,2816.334
9.8,0.141406394,506.008
15,0.071516201,1761.7068
6.215,0.012198395,186.424
11.65,0.132248069,3187.8504
5.51,0.034445116,2153.1972
7.72,0.088543868,824.9262
16.35,0.016979063,772.328
,0.304859104,755.0172
13.8,0.056825065,4633.968
4.905,0.1175683,2956.152
16.35,0.090562192,1964.11
21.25,0.019423232,3150.5656
15.85,0.078489577,645.1602
8.6,0.054706408,1428.141
9.13,0.051804278,1821.6288
,0.012215675,5500.8396
,0.019117392,223.7088
,0.090778148,303.6048
10.895,0.027047774,666.4658
9.3,0.043874493,1337.5922
17.7,0.011603492,1158.492
9.3,0.291826616,420.7856
4.555,0.034350673,1789.6704
19.2,0.183686937,1687.1372
,0.107714834,2109.2544
17.35,0.146299902,3894.93
12.65,0.123531974,535.969
8,0.030311951,6972.2576
17.7,0.087986599,2918.8672
14.85,0.019590769,2366.919
12.15,0.242768664,225.0404
15.1,0.067064128,6458.26
12.6,0.087630566,3205.1612
16.75,0.075721301,1042.6428
10.8,0.049719026,5145.3024
20.2,0.065932087,948.765
,0.037505332,4255.7936
15.2,0.092282353,4122.6336
7.315,0.01532563,459.402
16.1,0.047996608,1384.1982
,0.052040539,288.9572
17.75,0.097629611,4579.3724
17.2,0.057221177,2460.7968
6.635,0.045308629,348.8792
,0.158096128,85.8882
7.52,0.055127499,3983.4814
12.15,0.025842905,599.22
9.195,0.122802943,1113.2176
,0.039370913,3866.9664
,0.096411426,4633.968
12.85,0.16871476,1071.938
,0.082353076,4202.5296
7.31,0.026830586,2087.283
18.25,0.183260221,1208.427
9.6,0.027386122,4649.9472
10.3,0,1707.777
16.7,0,545.956
11.15,0.105287746,2388.8904
11.85,0,410.1328
12.6,0.05616476,473.3838
7.855,0,932.12
18.35,0.092150005,3872.9586
,0.01938106,5546.114
12.5,0.071534226,1771.028
17.25,0.113497001,755.0172
12.1,0.030121709,2220.443
16,0.065051586,1090.5804
5.94,0.029538509,1877.556
13.65,0.015976249,2994.7684
8.88,0.098622378,5452.902
11.5,0.062885197,542.627
7.855,0.162461219,857.5504
8.85,0.112840108,1238.388
,0.298205272,110.5228
13.6,0.043902087,5522.811
8.27,0.018797945,5512.824
,0,4815.0656
9.895,0.060017128,4414.9198
,0.16147714,1106.5596
18.5,0.033944698,1054.6272
21.1,0.020803054,1284.994
6.65,0.08816538,1780.3492
18.5,0.034082974,1977.426
,0.016745264,3056.022
13,0.083009876,2352.9372
,0.014721719,5195.2374
15,0.046375227,731.0484
13.1,0.037639672,1050.6324
11.1,0.04500603,2101.2648
16.75,0.013711274,203.7348
7.655,0.032009653,2432.8332
10.5,0.026424424,3739.1328
8.1,0.134870732,199.74
15.7,0.045295529,1977.426
14.5,0.097750937,5728.5432
17.7,0.05089667,1398.8458
7.36,0.052312034,801.6232
18.75,0.010363586,1667.1632
18.2,0.012254429,644.4944
5.46,0.107223632,3323.0078
15.5,0.101335811,3350.3056
12.85,0.098993139,540.6296
15.25,0.026760329,2006.0554
8.6,0.054594957,1298.31
7.39,0.082170947,2466.789
9.035,0.173821519,2407.5328
11.65,0.131708682,1518.024
15.7,0.027594064,1867.569
18,0.12470444,2725.7852
,0.052247806,4554.072
17.75,0.030559583,3835.008
17.1,0.046903482,2528.7084
18.2,0.163096139,758.3462
20.35,0,1402.1748
15.6,0.081103929,1006.6896
13.3,0.071743629,918.804
6.71,0.035731825,5660.6316
15,0.119131749,6851.082
,0.037217847,1448.7808
9.105,0.038559926,99.87
11.8,0.054238448,986.7156
12,0.075856062,1733.7432
20.7,0.048957533,265.6542
10.3,0.059160135,6641.355
19.6,0.041536962,527.3136
6.89,0,2510.066
16.7,0.070297175,3678.545
13,0.044984874,1926.1594
10.1,0.167155198,5331.7264
15.6,0.142986863,2826.9868
7.97,0,2759.0752
,0.162856593,218.3824
5.945,0,1808.3128
20.35,0.014885998,3271.7412
13.5,0.128816212,2527.3768
6.71,0.029680868,856.8846
12.15,0.036360676,330.2368
17.7,0.016582833,1458.102
20.5,0.112316501,4456.1994
19.1,0.096653315,4673.916
12.3,0.021984639,1924.162
8.905,0.143351652,302.939
14.5,0.041482394,209.727
8.365,0.040069806,1904.188
8.51,0.052239735,2004.058
6.38,0.015149955,3149.234
,0.09370568,3297.7074
16.7,0.052401766,1488.7288
10,0.063121982,460.7336
14.5,0.058946687,2897.5616
14.65,0.171245426,591.2304
,0.134057426,918.804
11.85,0.050368454,1808.9786
19,0.026986367,2812.3392
6.36,0.120543611,1165.15
18.85,0.036037952,711.0744
9.6,0.006725388,2972.1312
5.94,0.034940979,1605.9096
13.5,0.094219593,1323.6104
10.85,0.048004263,351.5424
15.15,0.066164431,2197.14
15.6,0,804.9522
5.15,0,2105.2596
20.35,0.030975716,3068.0064
8.895,0.039101813,5400.9696
21.25,0.010039493,1102.5648
4.905,0.117308165,2956.152
10.895,0.009641375,1601.249
,0.113212516,759.012
17.75,0.067490036,6338.416
6.8,0.037573095,1166.4816
10.395,0.031219108,4595.3516
14.8,0.032606181,390.1588
13.5,0,778.986
16,0.106731895,2544.6876
17.85,0.0112259,4474.176
18.7,0.026355345,3289.052
18,0.01548171,2059.9852
,0.045465958,852.8898
5.26,0.041857101,4258.4568
6.175,0,1534.0032
5.86,0.151159243,3257.7594
,0.056161529,5681.2714
10.5,0.142419608,1765.0358
9.5,0.031410378,2763.07
,0.077790204,2940.1728
11.8,0.014166739,2854.9504
12.5,0.110215444,1238.388
19.35,0.016679143,1928.1568
20.2,0.117339056,2749.754
20.2,0.112227747,2739.1012
,0.062724117,5093.37
6.8,0.037555348,972.068
,0.112349962,559.272
,0.093217569,4952.8862
8.43,0.177661246,3621.2862
9.3,0.11184963,774.9912
11.35,0.06321435,1318.284
20.1,0.077892365,918.804
11.35,0.051564827,101.2016
,0.070349402,7350.432
9.8,0.024521239,1390.1904
20.35,0.021447102,1312.9576
18.2,0.026059557,6507.5292
18.35,0.015301418,2036.6822
12.1,0,3595.32
10.695,0.060615254,2460.7968
,0.066459891,4560.73
11.8,0.076876046,543.2928
13.8,0.14215211,2384.8956
15,0.058632705,543.2928
5.63,0.024541277,3135.918
7.55,0.030992735,2695.1584
18.85,0.036241797,1007.3554
7.22,0.038398937,1518.024
17.85,0.011258035,2556.672
8.895,0.072511335,3528.74
19.25,0.101689151,163.7868
11.3,0.066625843,2712.4692
10.85,0.162242617,1058.622
5,0,4933.578
20,0,1454.1072
,0.044008347,671.1264
10,0.025867353,4757.8068
,0.016476619,146.476
8.63,0.031095246,3529.4058
9.1,0,2390.8878
6.92,0.038422076,438.0964
6.86,0.061155983,229.701
20,0.08131178,439.428
14.1,0.125756824,2529.3742
17.6,0.05661033,209.727
17.75,0.073709686,415.4592
8.6,0.040432954,3795.06
7.27,0.046749112,1970.768
6.8,0.062762374,48.6034
,0.045542628,4904.2828
6.935,0.041346469,820.2656
6.69,0.036903419,1235.059
,0.075084457,4452.8704
12.35,0.026735372,810.9444
15.6,0.172453254,683.1108
,0.035666655,8063.5038
13.1,0.037581243,2451.4756
9.195,0.122202946,1619.2256
11.15,0.056921876,423.4488
16.1,0.063319379,1984.7498
6.465,0.124402507,5299.768
20.75,0.108879177,320.9156
7.655,0.032125561,2548.6824
20.25,0.076097073,1950.794
18.75,0.052766297,2492.7552
11.5,0.020601791,1038.648
,0.036360386,7580.133
,0.140571971,3383.5956
7.5,0.05074138,1837.608
17,0.015997687,4580.704
,0.033018559,5000.8238
6.03,0.022703693,4781.7756
,0.013431109,4821.7236
15,0,1896.1984
18.75,0.023876985,2281.6966
17.85,0.011281018,3408.896
18.35,0.015328106,1822.2946
18.35,0.094488071,515.3292
19.6,0.047897663,173.108
,0.081841136,569.259
14.65,0.072212787,2878.2534
21,0.049505857,1162.4868
9.6,0.02981155,669.129
17.6,0.058181585,2326.971
14,0.037734782,4769.1254
6.59,0,964.0784
17.6,0.026827052,91.8804
11.5,0.072881535,2277.036
20.35,0.014822802,2570.6538
18.7,0.046159928,1677.1502
5.46,0.107662745,4334.358
9.31,0.038014104,822.263
12.3,0.106307146,1569.9564
18.2,0.066672058,4233.1564
18.25,0.015341139,1984.084
18.25,0.171174491,938.778
,0.325780807,761.0094
10.195,0.112859454,2490.092
5.34,0.005962753,2010.716
,0.047358246,3998.7948
11.15,0.086105815,2886.243
9.8,0.026882496,3036.048
12.1,0.040521714,5552.1062
,0.020597493,8958.339
,0.085538477,3523.4136
15.5,0,3006.087
15.5,0,1324.2762
5.15,0.10239789,495.3552
17.25,0,196.411
18.35,0.0304697,1346.9134
6.32,0.021287234,78.5644
5.51,0.034467286,2642.5602
13.35,0.1027194,5267.8096
,0.266234421,402.1432
,0.129668578,207.0638
,0.02923013,3567.3564
,0.176411579,2069.3064
14,0.050371508,862.8768
18.85,0.036184755,770.3306
,0.070017381,177.1028
18.35,0.030556922,3271.0754
10.5,0.011278535,5451.5704
9.6,0,4349.0056
,0.027812304,3368.948
6.035,0.066051758,2050.664
6.65,0.053506996,3563.3616
,0.096046304,4604.6728
7.285,0.049922304,1571.288
11.1,0.036083537,2988.1104
11.35,0.005539114,4074.696
12.3,0.036939673,3109.9518
11.6,0.037793818,2281.6966
12.3,0.106928681,3663.2316
18.85,0.138585859,3271.7412
9.8,0.06407717,1621.8888
7.445,0.037708542,1128.531
11.1,0.036020711,2109.2544
21,0.049295686,968.739
20.2,0.06449461,3091.9752
18.2,0.026117345,3133.2548
11.8,0.025904648,2037.348
20.6,0.080235512,563.2668
9.8,0.013830218,1304.968
18.6,0.076855628,483.3708
13,0.041824524,2805.0154
20.7,0.12152072,1060.6194
9.8,0.073289899,1325.6078
9.5,0.022054553,4502.1396
21.1,0.029054046,2889.572
,0.006665667,3797.7232
8.975,0.009057132,2476.776
4.92,0.045955031,2182.4924
17.5,0.007551607,1895.5326
,0.023835164,3050.6956
9.695,0.047503318,3185.1872
,0.160665697,916.1408
7.725,0.048661041,121.8414
,0.208987123,215.7192
9.6,0.006692529,2972.1312
9.1,0.136695145,875.527
