id,price,service fee,minimum nights,number of reviews,reviews per month,availability 365
2185467,$179 ,$36 ,3,96,1.29,134
2186020,$795 ,$159 ,5,6,0.08,222
2186572,$230 ,$46 ,5,25,0.34,28
2187124,$927 ,$185 ,3,3,0.04,47
2187676,"$1,003 ",$201 ,2,57,0.78,247
2188229,$324 ,$65 ,3,182,2.39,198
2188781,$757 ,$151 ,3,17,0.22,140
2189333,$781 ,$156 ,365,1,0.01,254
2189886,$710 ,$142 ,3,185,2.46,254
2190438,$127 ,$25 ,30,8,0.11,2
2190990,$646 ,$129 ,30,13,0.2,236
2191543,$572 ,$114 ,30,4,0.08,62
2192095,$874 ,$175 ,3,28,1.52,172
2192647,$420 ,$84 ,4,81,1.07,172
2193199,$922 ,$184 ,30,1,0.02,389
2193752,$715 ,$143 ,11,14,0.24,285
2194304,$143 ,$29 ,7,1,0.02,184
2194856,"$1,096 ",$219 ,3,200,2.62,334
2195409,$287 ,$57 ,4,19,0.52,411
2195961,$97 ,$19 ,20,33,0.43,166
2196513,$70 ,$14 ,1,447,5.89,79
2197066,$963 ,$193 ,7,2,0.03,406
2197618,$680 ,$136 ,3,108,1.44,96
2198170,$805 ,$161 ,28,1,0.02,378
2198722,"$1,093 ",,3,92,1.22,423
2199275,$90 ,,2,117,1.53,182
2199827,"$1,051 ",,2,66,0.94,411
2200379,$891 ,,7,70,0.93,22
2200932,$802 ,,7,98,1.39,361
2201484,"$1,129 ",,1,43,0.61,277
2202036,$256 ,,10,45,0.6,381
2202589,"$1,044 ",,3,41,0.59,230
2203141,$917 ,,15,10,0.13,127
2203693,$649 ,,1,58,0.77,381
2204245,$105 ,$21 ,2,48,0.64,353
2204798,$688 ,$138 ,7,8,0.11,186
2205350,$407 ,$81 ,1,127,1.67,321
2205902,$402 ,$80 ,7,10,0.17,390
2206455,$636 ,$127 ,1,0,,215
2207007,$700 ,$140 ,6,5,0.07,246
2207559,$755 ,$151 ,5,8,0.11,63
2208112,$97 ,$19 ,30,71,0.94,34
2208664,"$1,155 ",$231 ,5,7,0.1,421
2209216,$923 ,$185 ,28,1,0.03,159
2209768,$288 ,$58 ,3,10,0.85,384
2210321,$937 ,$187 ,3,10,0.14,396
2210873,$543 ,$109 ,3,49,0.69,140
2211425,$981 ,$196 ,3,138,1.82,170
2211978,$120 ,$24 ,3,163,2.17,390
2212530,$653 ,$131 ,2,0,,111
2213082,$514 ,$103 ,45,20,0.26,355
2213635,$418 ,$84 ,2,132,1.74,146
2214187,$304 ,$61 ,7,12,0.18,88
2214739,$814 ,$163 ,60,11,0.15,217
2215291,$152 ,$30 ,2,45,0.66,138
2215844,"$1,088 ",$218 ,2,11,0.18,316
2216396,$459 ,$92 ,5,47,0.63,235
2216948,$623 ,$125 ,5,66,0.87,297
2217501,"$1,034 ",$207 ,5,35,0.46,220
2218053,$365 ,$73 ,5,12,1.01,414
2218605,$939 ,$188 ,2,65,0.86,376
2219158,$826 ,$165 ,2,39,0.58,182
2219710,$417 ,$83 ,2,45,0.6,271
2220262,$812 ,$162 ,7,0,,398
2220814,$411 ,$82 ,7,5,0.16,369
2221367,$325 ,$65 ,2,38,0.61,195
2221919,$659 ,$132 ,2,17,0.23,26
2222471,"$1,089 ",$218 ,4,70,0.93,256
2223024,$884 ,$177 ,3,226,2.97,392
2223576,$804 ,$161 ,5,8,0.11,64
2224128,$570 ,$114 ,3,166,2.21,72
2224681,$130 ,$26 ,360,1,0.02,163
2225233,$55 ,$11 ,1,25,0.36,194
2225785,$585 ,$117 ,30,52,0.72,375
2226337,$568 ,$114 ,6,127,1.68,197
2226890,$54 ,$11 ,2,18,3.05,38
2227442,$280 ,$56 ,2,210,2.79,173
2227994,$565 ,$113 ,1,281,3.7,176
2228547,$983 ,$197 ,5,70,1.16,107
2229099,$134 ,$27 ,4,128,1.76,186
2229651,$993 ,$199 ,3,58,0.77,26
2230204,$662 ,$132 ,3,179,2.39,100
2230756,"$1,101 ",$220 ,3,173,2.34,57
2231308,"$1,017 ",$203 ,1,16,0.68,127
2231860,$715 ,$143 ,30,26,0.38,370
2232413,$662 ,$132 ,30,31,0.43,411
2232965,"$1,187 ",$237 ,2,27,0.57,367
2233517,$355 ,$71 ,3,7,0.1,65
2234070,"$1,135 ",$227 ,3,7,0.1,7
2234622,$54 ,$11 ,5,83,1.11,111
2235174,$427 ,$85 ,1,46,0.79,19
2235727,$361 ,$72 ,4,112,1.49,238
2236279,$501 ,$100 ,1,356,4.72,359
2236831,$729 ,$146 ,1,55,0.73,36
2237383,$956 ,$191 ,2,68,0.91,223
2237936,$500 ,$100 ,4,95,1.26,330
2238488,$389 ,$78 ,5,16,0.25,357
2239040,$342 ,$68 ,30,0,,317
2239593,"$1,012 ",$202 ,7,44,0.74,308
2240145,$683 ,$137 ,1,116,1.54,91
2240697,$641 ,$128 ,1,4,0.06,177
2241250,"$1,154 ",$231 ,31,235,3.14,201
2241802,$861 ,$172 ,2,10,0.13,99
2242354,$536 ,$107 ,3,2,0.08,358
2242906,$400 ,$80 ,1,360,4.79,273
2243459,$147 ,$29 ,5,0,,286
2244011,$921 ,$184 ,2,51,0.68,318
2244563,$640 ,$128 ,2,146,1.94,271
2245116,"$1,031 ",$206 ,30,16,0.21,352
2245668,$976 ,$195 ,3,64,0.87,416
2246220,$361 ,$72 ,2,3,0.08,172
2246773,$302 ,$60 ,3,145,1.97,401
2247325,"$1,117 ",$223 ,1,206,2.72,273
2247877,$456 ,$91 ,2,279,3.68,406
2248429,$426 ,$85 ,28,18,0.36,426
2248982,$179 ,$36 ,3,162,2.15,395
2249534,$777 ,$155 ,1,323,4.3,418
2250086,$116 ,$23 ,2,13,0.26,188
2250639,$384 ,$77 ,30,9,0.12,202
2251191,$427 ,$85 ,30,23,0.61,364
2251743,"$1,059 ",$212 ,30,17,0.39,221
2252296,"$1,085 ",$217 ,1,136,1.81,-6
2252848,$588 ,$118 ,5,26,0.35,238
2253400,$308 ,$62 ,2,70,0.96,420
2253952,$146 ,$29 ,2,243,3.22,347
2254505,"$1,197 ",$239 ,14,6,0.1,164
2255057,$879 ,$176 ,10,36,0.48,186
2255609,$771 ,$154 ,1,14,0.2,1
2256162,$931 ,$186 ,2,2,0.03,311
2256714,$560 ,$112 ,5,44,0.62,47
2257266,$946 ,$189 ,2,123,1.63,302
2257819,$581 ,$116 ,2,248,3.27,397
2258371,$672 ,$134 ,7,26,0.67,295
2258923,$454 ,$91 ,7,0,,188
2259475,$864 ,$173 ,1,49,0.66,125
2260028,$121 ,$24 ,2,152,2.03,68
2260580,$629 ,$126 ,7,195,2.72,356
2261132,$546 ,$109 ,30,23,0.47,210
2261685,$690 ,$138 ,4,54,0.72,268
2262237,$848 ,$170 ,2,0,,37
2262789,"$1,167 ",$233 ,2,233,3.12,12
2263342,$989 ,$198 ,2,19,0.31,301
2263894,$308 ,$62 ,2,116,1.55,361
2264446,$433 ,$87 ,3,3,0.06,329
2264998,$214 ,$43 ,30,38,0.51,388
2265551,$614 ,$123 ,2,0,,142
2266103,$483 ,$97 ,4,227,3.01,49
2266655,$448 ,$90 ,9,27,0.37,241
2267208,"$1,021 ",$204 ,1,349,4.73,141
2267760,$681 ,$136 ,1,67,0.89,261
2268312,$191 ,$38 ,4,95,1.33,72
2268865,$388 ,$78 ,4,5,0.07,90
2269417,$551 ,$110 ,4,23,0.31,87
2269969,$92 ,$18 ,30,36,0.48,244
2270521,$576 ,$115 ,5,59,1.76,29
2271074,"$1,164 ",$233 ,4,72,0.97,88
2271626,$444 ,$89 ,3,21,0.3,372
2272178,$412 ,$82 ,2,44,0.62,227
2272731,$990 ,$198 ,6,32,0.43,196
2273283,$248 ,$50 ,2,132,1.75,4
2273835,$318 ,$64 ,4,37,0.49,295
2274388,$652 ,$130 ,3,37,0.58,51
2274940,$337 ,$67 ,1,23,0.46,169
2275492,"$1,106 ",$221 ,2,21,0.29,324
2276044,$747 ,$149 ,2,55,0.88,-5
2276597,$430 ,$86 ,1,6,0.13,274
2277149,"$1,095 ",$219 ,2,1,0.02,259
2277701,"$1,014 ",$203 ,3,218,2.92,206
2278254,$973 ,$195 ,2,16,0.26,220
2278806,"$1,042 ",$208 ,3,29,0.41,60
2279358,$195 ,$39 ,2,36,0.51,301
2279911,"$1,067 ",$213 ,5,73,0.99,231
2280463,$883 ,$177 ,1,65,0.87,324
2281015,$539 ,$108 ,5,20,0.54,23
2281567,$368 ,$74 ,14,1,0.02,107
2282120,$625 ,$125 ,28,16,0.22,111
2282672,$66 ,$13 ,2,246,3.3,118
2283224,"$1,105 ",$221 ,3,126,1.68,183
2283777,$490 ,$98 ,3,13,0.18,45
2284329,"$1,164 ",$233 ,5,4,0.17,139
2284881,$310 ,$62 ,5,1,0.02,251
2285434,$623 ,$125 ,90,0,,119
2285986,$357 ,$71 ,3,61,0.81,314
2286538,$732 ,$146 ,3,29,0.48,171
2287090,$442 ,$88 ,2,4,0.05,230
2287643,$589 ,$118 ,3,42,0.63,134
2288195,$121 ,$24 ,3,82,1.09,100
2288747,$614 ,$123 ,3,308,4.11,207
2289300,$697 ,$139 ,14,79,1.09,402
2289852,$616 ,$123 ,1,66,0.89,304
2290404,$426 ,$85 ,14,19,0.26,347
2290957,$728 ,$146 ,2,8,0.11,336
2291509,$328 ,$66 ,30,12,0.16,238
2292061,$877 ,$175 ,2,26,0.35,274
2292613,$137 ,$27 ,3,19,0.25,193
2293166,$201 ,$40 ,1,7,0.52,146
2293718,$921 ,$184 ,3,0,,296
2294270,$878 ,$176 ,5,34,0.46,328
2294823,"$1,189 ",$238 ,3,13,0.17,224
2295375,$121 ,$24 ,3,173,2.36,117
2295927,$543 ,$109 ,1,0,,279
2296480,$226 ,$45 ,1,4,0.11,106
2297032,$563 ,$113 ,4,27,0.36,198
2297584,$439 ,$88 ,45,11,0.18,191
2298136,$881 ,$176 ,1,9,0.19,72
2298689,$908 ,$182 ,3,60,1.19,131
2299241,$738 ,$148 ,2,70,0.95,224
2299793,$973 ,$195 ,1,221,3,239
2300346,$377 ,$75 ,5,179,2.61,245
2300898,$100 ,$20 ,30,3,0.06,161
2301450,$268 ,$54 ,2,292,3.9,193
2302003,$892 ,$178 ,5,42,0.56,165
2302555,$670 ,$134 ,30,24,0.33,196
2303107,$475 ,$95 ,3,9,0.18,220
2303659,$369 ,$74 ,7,2,0.03,177
2304212,$873 ,$175 ,1,6,0.08,387
2304764,$140 ,$28 ,3,140,1.87,209
2305316,$959 ,$192 ,14,46,0.62,129
2305869,"$1,140 ",$228 ,1,54,0.75,47
2306421,$282 ,$56 ,1,127,1.72,304
2306973,"$1,189 ",$238 ,7,1,0.01,314
2307526,$851 ,$170 ,1,96,1.31,417
2308078,$782 ,$156 ,30,4,0.07,294
2308630,$649 ,$130 ,1,284,3.8,76
2309182,$360 ,$72 ,1,30,0.4,384
2309735,$920 ,$184 ,3,1,0.03,362
2310287,$949 ,$190 ,2,126,1.75,94
2310839,"$1,092 ",$218 ,2,198,2.66,349
2311392,$506 ,$101 ,4,26,1.34,261
2311944,$563 ,$113 ,5,13,0.17,346
2312496,$764 ,$153 ,30,10,0.13,102
2313049,$972 ,$194 ,2,51,0.91,357
2313601,$580 ,$116 ,14,4,0.06,130
2314153,$403 ,$81 ,30,13,0.18,-2
2314705,$967 ,$193 ,1,273,3.66,60
2315258,"$1,165 ",$233 ,2,12,0.16,-10
2315810,$714 ,$143 ,4,3,0.04,-5
2316362,"$1,076 ",$215 ,30,13,0.25,305
2316915,$835 ,$167 ,2,56,0.76,261
2317467,$629 ,$126 ,56,0,,221
2318019,$123 ,$25 ,7,116,1.57,419
2318572,$705 ,$141 ,2,31,0.42,266
2319124,"$1,078 ",$216 ,15,5,0.08,337
2319676,$666 ,$133 ,1,0,,210
2320228,$258 ,$52 ,2,136,1.83,197
2320781,"$1,056 ",$211 ,30,0,,3
2321333,$884 ,$177 ,7,6,0.08,167
2321885,"$1,135 ",$227 ,2,80,3.93,425
2322438,"$1,168 ",$234 ,4,25,0.34,264
2322990,$366 ,$73 ,2,43,0.59,283
2323542,$820 ,$164 ,1,66,0.89,40
2324095,$712 ,$142 ,1,93,1.28,292
2324647,$755 ,$151 ,6,19,0.26,233
2325199,$349 ,$70 ,30,2,0.03,374
2325751,$472 ,$94 ,1,85,1.15,30
2326304,"$1,160 ",$232 ,2,32,0.44,-6
2326856,$627 ,$125 ,14,8,0.11,185
2327408,$210 ,$42 ,2,228,3.07,154
2327961,$596 ,$119 ,7,30,0.52,221
2328513,$216 ,$43 ,2,0,,375
2329065,"$1,197 ",$239 ,4,125,1.68,345
2329618,$86 ,$17 ,1,0,,329
2330170,$576 ,$115 ,2,9,0.12,227
2330722,$73 ,$15 ,4,42,1.44,134
2331274,$172 ,$34 ,3,118,1.61,0
2331827,"$1,102 ",$220 ,3,38,0.53,282
2332379,$767 ,$153 ,1,38,0.6,355
2332931,$410 ,$82 ,1,224,3.87,89
2333484,$321 ,$64 ,2,64,0.87,372
2334036,$690 ,$138 ,60,7,0.1,298
2334588,$324 ,$65 ,2,124,1.7,289
2335141,$268 ,$54 ,7,11,0.63,92
2335693,$508 ,$102 ,2,59,0.81,99
2336245,$630 ,$126 ,2,191,2.6,186
2336797,$654 ,$131 ,1,1,0.03,127
2337350,"$1,023 ",$205 ,3,155,2.39,205
2337902,$139 ,$28 ,3,105,1.42,228
2338454,$942 ,$188 ,1,33,0.48,76
2339007,$663 ,$133 ,3,11,0.16,194
2339559,$747 ,$149 ,1,0,,175
2340111,$462 ,$92 ,8,5,0.21,75
2340664,$913 ,$183 ,2,28,0.45,221
2341216,$76 ,$15 ,2,213,2.87,402
2341768,$96 ,$19 ,90,0,,57
2342320,$239 ,$48 ,3,14,0.24,136
2342873,$742 ,$148 ,29,10,0.17,85
2343425,$671 ,$134 ,3,68,0.97,408
2343977,$272 ,$54 ,2,103,1.39,23
2344530,$167 ,$33 ,1,7,0.1,250
2345082,$144 ,$29 ,5,4,0.07,365
2345634,"$1,164 ",$233 ,8,3,0.04,305
2346187,$177 ,$35 ,4,77,1.81,92
2346739,"$1,135 ",$227 ,7,2,0.03,394
2347291,$639 ,$128 ,1,109,1.49,204
2347843,"$1,095 ",$219 ,2,1,0.04,7
2348396,$259 ,$52 ,3,146,2.08,162
2348948,$844 ,$169 ,1,374,5.06,244
2349500,$532 ,$106 ,45,45,0.61,71
2350053,$163 ,$33 ,30,33,0.46,79
2350605,$915 ,$183 ,7,7,0.33,159
2351157,$181 ,$36 ,30,4,0.09,223
2351710,"$1,174 ",$235 ,1,17,0.25,392
2352262,"$1,164 ",$233 ,2,172,2.32,63
2352814,$736 ,$147 ,1,21,0.29,381
2353366,$875 ,$175 ,5,110,1.49,205
2353919,$95 ,$19 ,3,23,0.67,77
2354471,$228 ,$46 ,7,4,0.06,15
2355023,$201 ,$40 ,3,13,0.22,294
2355576,$909 ,$182 ,5,0,,247
2356128,"$1,112 ",$222 ,4,27,0.37,247
2356680,$637 ,$127 ,7,6,0.11,390
2357233,$489 ,$98 ,5,1,0.02,353
2357785,$533 ,$107 ,60,0,,360
2358337,$840 ,$168 ,2,52,0.71,396
2358889,$381 ,$76 ,3,56,0.79,380
2359442,$256 ,$51 ,1,190,2.57,416
2359994,$660 ,$132 ,30,3,0.05,337
2360546,$50 ,$10 ,3,13,0.26,68
2361099,$795 ,$159 ,2,23,0.37,175
2361651,$221 ,$44 ,2,8,0.11,419
2362203,$682 ,$136 ,3,12,0.65,61
2362756,$385 ,$77 ,30,4,0.09,398
2363308,$611 ,$122 ,3,28,0.74,192
2363860,$895 ,$179 ,2,11,0.15,100
2364412,$698 ,$140 ,1,153,2.21,270
2364965,$443 ,$89 ,6,148,2.09,314
2365517,"$1,156 ",$231 ,5,12,0.25,349
2366069,$107 ,$21 ,3,130,1.84,279
2366622,$150 ,$30 ,5,11,0.15,-3
2367174,$541 ,$108 ,4,12,0.17,149
2367726,$541 ,$108 ,5,66,0.91,58
2368279,$439 ,$88 ,3,0,,233
2368831,$581 ,$116 ,3,191,2.61,11
2369383,"$1,097 ",$219 ,1,92,1.27,341
2369935,$820 ,$164 ,7,42,0.61,5
2370488,$526 ,$105 ,3,66,1.62,362
2371040,$504 ,$101 ,14,4,0.06,143
2371592,$137 ,$27 ,2,24,0.34,9
2372145,$270 ,$54 ,5,206,2.89,140
2372697,$227 ,$45 ,1,85,1.16,197
2373249,"$1,027 ",$205 ,5,0,,311
2373802,$570 ,$114 ,3,106,1.51,97
2374354,$201 ,$40 ,3,21,0.29,137
2374906,$75 ,$15 ,3,153,3.17,47
2375458,$606 ,$121 ,1,4,0.05,327
2376011,$94 ,$19 ,1,119,1.61,209
2376563,$234 ,$47 ,2,114,1.82,148
2377115,$342 ,$68 ,30,1,0.03,215
2377668,$993 ,$199 ,2,1,0.02,78
2378220,$884 ,$177 ,5,6,0.26,143
2378772,$206 ,$41 ,1,2,0.03,28
2379325,$497 ,$99 ,1,127,1.77,230
2379877,$884 ,$177 ,1,3,0.05,165
2380429,$759 ,$152 ,7,10,0.15,382
2380981,$316 ,$63 ,1,1,0.02,66
2381534,$784 ,$157 ,2,147,2.02,250
2382086,$256 ,$51 ,50,4,0.07,124
2382638,$830 ,$166 ,1,77,1.08,170
2383191,$304 ,$61 ,3,18,0.25,396
2383743,$323 ,$65 ,3,0,,342
2384295,$424 ,$85 ,5,18,0.29,109
2384848,"$1,070 ",$214 ,2,9,0.37,89
2385400,"$1,011 ",$202 ,5,49,0.67,290
2385952,$185 ,$37 ,3,0,,37
2386504,"$1,079 ",$216 ,3,27,0.37,149
2387057,$760 ,$152 ,3,67,0.92,332
2387609,$626 ,$125 ,2,114,1.59,113
2388161,$883 ,$177 ,30,1,1,77
2388714,$631 ,$126 ,2,2,0.05,59
2389266,$114 ,$23 ,12,16,0.22,309
2389818,$852 ,$170 ,1,142,1.95,413
2390371,$553 ,$111 ,6,45,0.64,347
2390923,"$1,153 ",$231 ,4,106,1.47,42
2391475,$219 ,$44 ,4,1,0.02,239
2392027,$317 ,$63 ,5,90,1.37,156
2392580,$842 ,$168 ,2,4,0.08,148
2393132,$823 ,$165 ,4,27,0.39,82
2393684,$526 ,$105 ,1,0,,43
2394237,"$1,017 ",$203 ,1,102,1.73,60
2394789,$785 ,$157 ,2,57,2.67,154
2395341,$939 ,$188 ,7,18,0.28,26
2395894,$201 ,$40 ,29,10,0.14,84
2396446,$610 ,$122 ,14,51,0.7,239
2396998,$968 ,$194 ,2,1,0.12,313
2397550,$637 ,$127 ,1,49,0.91,319
2398103,$721 ,$144 ,4,68,1.06,420
2398655,$93 ,$19 ,2,5,0.13,53
2399207,$877 ,$175 ,3,4,0.06,290
2399760,$175 ,$35 ,30,12,0.17,203
2400312,$315 ,$63 ,2,64,0.91,378
2400864,$254 ,$51 ,2,2,0.03,361
2401417,$207 ,$41 ,5,5,0.07,50
2401969,$548 ,$110 ,1,28,0.51,377
2402521,$536 ,$107 ,7,0,,389
2403073,$509 ,$102 ,3,108,1.51,334
2403626,$906 ,$181 ,25,4,0.06,384
2404178,$127 ,$25 ,3,73,1,342
2404730,$199 ,$40 ,1,3,0.06,93
2405283,$244 ,$49 ,3,107,1.7,140
2405835,"$1,142 ",$228 ,30,11,0.18,195
2406387,$181 ,$36 ,1,173,2.36,146
2406940,$701 ,$140 ,3,6,0.08,34
2407492,$894 ,$179 ,1,117,1.61,236
2408044,$511 ,$102 ,3,24,0.33,16
2408596,"$1,022 ",$204 ,1,173,2.38,142
2409149,$341 ,$68 ,2,10,0.2,373
2409701,$573 ,$115 ,4,5,0.07,32
2410253,$797 ,$159 ,3,19,0.27,317
2410806,$97 ,$19 ,5,120,1.66,194
2411358,$802 ,$160 ,70,44,0.61,270
2411910,"$1,081 ",$216 ,2,61,0.93,92
2412463,$736 ,$147 ,1,6,0.1,143
2413015,"$1,077 ",$215 ,1,5,0.07,230
2413567,$400 ,$80 ,3,2,0.09,138
2414119,$659 ,$132 ,3,14,0.2,277
2414672,$417 ,$83 ,2,26,0.43,163
2415224,$674 ,$135 ,3,72,1.22,252
2415776,"$1,025 ",$205 ,3,24,0.33,155
2416329,$863 ,$173 ,3,2,0.05,141
2416881,$981 ,$196 ,3,13,0.28,54
2417433,$727 ,$145 ,1,86,2.87,182
2417986,$336 ,$67 ,1,115,1.63,29
2418538,$67 ,$13 ,25,11,0.15,423
2419090,$505 ,$101 ,7,41,0.58,79
2419642,$890 ,$178 ,6,3,0.22,241
2420195,$481 ,$96 ,3,38,0.54,403
2420747,$857 ,$171 ,1,5,0.07,327
2421299,$604 ,$121 ,4,5,0.07,319
2421852,$680 ,$136 ,7,4,0.08,350
2422404,$565 ,$113 ,3,155,2.18,151
2422956,$127 ,$25 ,7,3,0.04,7
2423509,$598 ,$120 ,1,75,1.04,275
2424061,"$1,100 ",$220 ,39,25,0.35,407
2424613,$461 ,$92 ,120,34,0.47,325
2425165,$463 ,$93 ,3,35,0.49,412
2425718,$94 ,$19 ,2,6,0.1,238
2426270,"$1,110 ",$222 ,6,0,,46
2426822,$367 ,$73 ,30,2,0.04,189
2427375,$684 ,$137 ,7,11,0.2,221
2427927,$334 ,$67 ,2,24,0.53,229
2428479,$377 ,$75 ,1,86,1.83,155
2429032,$989 ,$198 ,7,14,0.2,224
2429584,$423 ,$85 ,3,52,0.72,81
2430136,"$1,006 ",$201 ,2,14,0.2,384
2430688,$534 ,$107 ,3,0,,190
2431241,"$1,200 ",$240 ,3,123,1.73,266
2431793,$397 ,$79 ,2,11,0.8,98
2432345,$518 ,$104 ,3,230,3.31,48
2432898,$389 ,$78 ,3,141,2,160
2433450,$420 ,$84 ,2,8,0.11,149
2434002,$164 ,$33 ,2,146,2.01,296
2434555,$273 ,$55 ,2,20,0.33,232
2435107,$699 ,$140 ,3,2,0.32,420
2435659,$492 ,$98 ,3,144,2.87,307
2436211,$239 ,$48 ,30,1,0.02,46
2436764,"$1,025 ",$205 ,2,30,0.42,256
2437316,$590 ,$118 ,2,7,0.11,312
2437868,$294 ,$59 ,5,11,0.18,233
2438421,$789 ,$158 ,15,2,0.03,18
2438973,$500 ,$100 ,3,162,2.24,187
2439525,$417 ,$83 ,1,0,,346
2440078,$473 ,$95 ,1,123,2.23,174
2440630,$167 ,$33 ,1,141,4.51,263
2441182,$961 ,$192 ,1,78,1.1,311
2441734,$486 ,$97 ,1,96,1.36,18
2442287,"$1,179 ",$236 ,30,58,0.81,86
2442839,"$1,002 ",$200 ,1,2,0.03,334
2443391,$510 ,$102 ,28,91,1.25,396
2443944,$272 ,$54 ,15,0,,14
2444496,$99 ,$20 ,2,24,0.38,280
2445048,"$1,185 ",$237 ,1,16,0.23,73
2445601,$94 ,$19 ,10,6,0.08,49
2446153,$786 ,$157 ,7,140,1.94,390
2446705,$95 ,$19 ,4,95,1.31,290
2447257,$328 ,$66 ,30,5,0.15,154
2447810,"$1,039 ",$208 ,1,2,0.03,214
2448362,$399 ,$80 ,1,245,3.41,53
2448914,$690 ,$138 ,3,5,0.07,2
2449467,$949 ,$190 ,5,39,0.56,348
2450019,"$1,121 ",$224 ,28,0,,253
2450571,"$1,068 ",$214 ,3,90,1.25,337
2451124,$422 ,$84 ,120,3,0.04,316
2451676,"$1,037 ",$207 ,4,28,0.4,69
2452228,$52 ,$10 ,7,2,1,262
2452780,$827 ,$165 ,2,77,1.1,62
2453333,$782 ,$156 ,1,77,2,199
2453885,"$1,046 ",$209 ,1,2,0.04,357
2454437,$726 ,$145 ,3,231,4.67,336
2454990,$468 ,$94 ,30,7,0.11,251
2455542,$768 ,$154 ,2,98,1.36,208
2456094,"$1,083 ",$217 ,4,14,0.23,366
2456647,$205 ,$41 ,5,25,0.35,111
2457199,$937 ,$187 ,1,226,3.22,349
2457751,$668 ,$134 ,30,6,0.09,55
2458303,$890 ,$178 ,28,33,0.47,359
2458856,$829 ,$166 ,3,82,1.19,397
2459408,$777 ,$155 ,30,0,,172
2459960,$777 ,$155 ,7,0,,201
2460513,$771 ,$154 ,3,53,0.79,215
2461065,$738 ,$148 ,24,10,0.18,358
2461617,$906 ,$181 ,4,7,0.21,16
2462170,$837 ,$167 ,3,54,0.77,45
2462722,$607 ,$121 ,1,320,5.68,90
2463274,$164 ,$33 ,30,2,0.06,42
2463826,$839 ,$168 ,3,23,0.64,351
2464379,$590 ,$118 ,2,220,3.1,287
2464931,$142 ,$28 ,5,31,0.43,338
2465483,$116 ,$23 ,5,3,0.16,114
2466036,$380 ,$76 ,4,68,0.95,363
2466588,$226 ,$45 ,2,33,0.52,176
2467140,$995 ,$199 ,2,44,0.64,407
2467693,$821 ,$164 ,2,189,2.63,363
2468245,$811 ,$162 ,3,20,0.34,78
2468797,$312 ,$62 ,2,11,0.44,151
2469349,$842 ,$168 ,3,0,,334
2469902,$573 ,$115 ,5,11,0.16,260
2470454,$316 ,$63 ,7,64,0.91,90
2471006,"$1,049 ",$210 ,1,76,1.07,158
2471559,$692 ,$138 ,2,140,2.1,197
2472111,$119 ,$24 ,30,25,0.35,168
2472663,$297 ,$59 ,6,1,0.1,321
2473216,"$1,043 ",$209 ,7,0,,146
2473768,$367 ,$73 ,1,4,0.06,36
2474320,$691 ,$138 ,3,5,0.11,124
2474872,$600 ,$120 ,30,21,0.45,341
2475425,$218 ,$44 ,30,18,0.31,264
2475977,$735 ,$147 ,10,0,,242
2476529,$545 ,$109 ,7,41,0.58,122
2477082,$231 ,$46 ,14,172,2.39,0
2477634,"$1,121 ",$224 ,5,13,0.56,425
2478186,"$1,031 ",$206 ,20,75,1.05,257
2478739,$586 ,$117 ,6,1,0.01,242
2479291,$428 ,$86 ,2,5,0.07,384
2479843,$820 ,$164 ,3,62,1.46,319
2480395,$359 ,$72 ,6,0,,185
2480948,"$1,066 ",$213 ,3,7,0.12,344
2481500,$725 ,$145 ,3,199,2.78,12
2482052,$533 ,$107 ,1,123,1.99,290
2482605,$479 ,$96 ,2,7,0.15,275
2483157,$875 ,$175 ,5,3,0.06,27
2483709,"$1,107 ",$221 ,2,34,1.47,110
2484262,$969 ,$194 ,30,23,0.32,110
2484814,$93 ,$19 ,1,4,0.06,302
2485366,$461 ,$92 ,3,220,3.19,97
2485918,$715 ,$143 ,7,40,0.86,65
2486471,$153 ,$31 ,3,208,2.89,44
2487023,"$1,186 ",$237 ,3,232,3.22,373
2487575,"$1,005 ",$201 ,3,0,,-1
2488128,$104 ,$21 ,2,16,0.24,203
2488680,"$1,136 ",$227 ,1,196,5.4,69
2489232,$411 ,$82 ,30,4,0.06,207
2489785,"$1,123 ",$225 ,2,64,0.89,365
2490337,$83 ,$17 ,10,2,0.03,226
2490889,$170 ,$34 ,1,0,,63
2491441,$890 ,$178 ,2,149,2.41,376
2491994,$872 ,$174 ,1,2,0.03,380
2492546,$935 ,$187 ,2,1,0.03,165
2493098,$64 ,$13 ,30,49,0.69,68
2493651,$609 ,$122 ,2,0,,197
2494203,$759 ,$152 ,4,21,0.29,399
2494755,$564 ,$113 ,2,1,0.05,144
2495308,$238 ,$48 ,2,13,0.23,234
2495860,$436 ,$87 ,32,132,1.84,53
2496412,$293 ,$59 ,2,67,0.97,75
2496964,"$1,101 ",$220 ,4,76,1.07,312
2497517,$77 ,$15 ,30,6,0.08,125
2498069,"$1,174 ",$235 ,1,167,2.78,371
2498621,$761 ,$152 ,4,34,0.72,23
2499174,$873 ,$175 ,3,11,0.33,7
2499726,$482 ,$96 ,2,90,1.25,303
2500278,"$1,001 ",$200 ,2,23,0.32,166
2500831,"$1,147 ",$229 ,1,152,4.54,56
2501383,$573 ,$115 ,1,190,2.64,300
2501935,$146 ,$29 ,1,19,0.26,129
2502487,$681 ,$136 ,2,33,0.47,223
2503040,$793 ,$159 ,2,1,0.02,269
2503592,$890 ,$178 ,3,227,3.16,392
